Annual Return (%),Annual Volatility (%),Sharpe Ratio
18.635,18.1056,0.7531
15.9968,16.0508,0.6851
16.9811,16.3894,0.731
20.074,16.7959,0.8975
17.6319,16.5988,0.761
22.5462,20.6034,0.8516
16.7771,17.3426,0.6791
22.746,20.5201,0.8648
17.3354,18.3047,0.6739
19.4584,16.3297,0.8854
18.1128,16.7817,0.7814
19.0658,16.174,0.8697
20.8598,18.3708,0.8633
18.8332,15.1804,0.9113
16.335,14.0699,0.8056
18.6838,18.6326,0.7344
19.8906,16.3418,0.9112
23.4719,19.2747,0.9584
19.4149,17.1979,0.8382
16.1849,15.5872,0.7176
20.1163,17.1106,0.8834
21.849,19.2527,0.8752
21.6983,16.8418,0.9915
19.8171,16.4909,0.8985
20.6359,18.7558,0.8337
15.2628,14.4505,0.7102
18.0905,15.4948,0.8448
17.486,16.5616,0.7539
18.056,15.7903,0.8268
19.6542,17.3758,0.8434
22.9929,18.1143,0.9933
15.763,16.5453,0.6505
17.5402,17.2188,0.7283
18.6303,16.3346,0.8344
23.3555,18.8798,0.9722
25.6413,19.6015,1.053
22.4956,17.9012,0.9773
21.1941,16.8552,0.9608
18.4131,15.0467,0.8914
17.351,15.5685,0.7933
18.5544,17.6956,0.766
15.169,14.6351,0.6948
21.1581,16.3103,0.9907
14.2533,16.0172,0.5777
24.0497,18.1927,1.0471
23.1089,19.7378,0.9175
17.6321,15.5343,0.8132
16.6871,17.6464,0.6623
13.2406,13.7093,0.6011
18.1155,15.8407,0.828
18.1459,16.4829,0.7975
15.5632,14.9445,0.7068
22.7305,19.8334,0.894
20.4748,16.7026,0.9265
23.9207,18.5037,1.0225
15.9856,14.3696,0.7645
17.2905,14.8614,0.827
20.2643,17.5454,0.87
22.3093,17.616,0.9826
14.4381,16.8138,0.5613
14.3594,15.4585,0.6055
22.4213,19.7828,0.8806
20.0138,18.443,0.8141
21.9983,18.0953,0.9394
16.9723,14.3667,0.8333
21.3641,16.3436,1.0013
22.5941,18.0749,0.9734
23.0229,17.3495,1.0388
18.623,17.119,0.7958
20.5315,17.1379,0.9063
21.7965,18.734,0.8966
20.4084,16.1316,0.9552
18.4609,15.8428,0.8497
18.4582,16.1232,0.8347
20.1204,16.3812,0.923
23.2122,20.709,0.8794
21.0064,19.163,0.8353
15.7428,15.6188,0.6878
17.6925,16.9579,0.7485
16.7618,13.9823,0.8412
17.2909,16.852,0.7293
21.621,17.3042,0.9605
17.8516,15.1355,0.8491
16.553,16.1935,0.7134
19.7872,16.4637,0.8982
18.2579,15.0307,0.8821
15.3942,16.28,0.6385
18.9251,16.9569,0.8212
18.7345,15.8306,0.8676
18.2713,17.7337,0.7484
18.6979,16.1763,0.8468
13.6251,18.2439,0.4728
19.2227,18.6324,0.7633
17.0929,15.4152,0.7845
18.0227,14.6655,0.888
20.5441,16.9015,0.9197
14.4091,16.6835,0.564
17.9802,15.3869,0.8436
23.0925,20.1975,0.8958
21.3977,18.814,0.8716
14.3387,14.8797,0.6276
16.9296,17.1405,0.696
19.6471,16.4423,0.8908
15.5496,15.7175,0.6712
14.9169,17.6168,0.5629
22.4044,18.2375,0.9543
16.6151,17.0828,0.6799
22.4147,19.1715,0.9084
18.7472,17.2334,0.7977
18.726,16.1965,0.8475
16.5369,15.5951,0.7398
15.4754,16.0523,0.6526
18.9987,15.8609,0.8826
20.2173,15.9987,0.9512
17.777,15.8121,0.8081
17.8879,13.7714,0.9358
15.3005,16.1141,0.6392
19.3486,16.9233,0.8479
17.5552,16.946,0.7409
16.4503,17.3028,0.6618
19.5517,20.7537,0.7012
20.3885,18.2489,0.8433
20.8501,17.6206,0.8995
17.4494,16.122,0.7722
21.341,18.2331,0.8962
16.1107,14.2673,0.7788
15.1109,15.8815,0.6366
19.2518,18.1603,0.7848
18.3485,17.8012,0.7499
17.7802,16.171,0.7903
16.0388,15.0035,0.7357
19.3167,17.6457,0.8113
15.9404,14.4863,0.7552
17.6491,15.8007,0.8005
19.6363,17.4573,0.8384
18.0231,14.7713,0.8816
16.7022,16.0367,0.7297
15.8155,16.4081,0.6592
15.3484,15.2078,0.6805
22.6949,17.6865,1.0005
15.04,15.8194,0.6347
14.9178,16.6406,0.596
20.5714,19.2637,0.8083
23.3889,19.2751,0.954
18.1677,16.6785,0.7895
22.8812,17.1417,1.0431
21.3293,18.5211,0.8817
17.6441,17.355,0.7286
16.799,16.5189,0.7143
19.7969,17.4912,0.846
18.8019,17.8478,0.7733
18.0338,15.0235,0.8676
17.8045,17.2532,0.7421
21.9243,17.6879,0.9568
19.9035,18.2655,0.8159
15.4477,15.117,0.6911
22.6882,18.0136,0.9819
15.4469,14.5656,0.7172
14.1355,14.1859,0.644
19.7894,15.6347,0.9459
16.5843,17.2808,0.6704
18.6727,17.4717,0.7826
20.1725,16.2238,0.9352
21.5164,18.4485,0.8953
19.7959,17.5796,0.8417
22.7275,17.7967,0.9961
26.2624,19.9567,1.0654
15.131,15.6054,0.6492
18.2006,15.6824,0.8417
19.5113,16.5487,0.8769
16.7828,16.6667,0.707
19.4893,15.6186,0.9277
18.914,15.6668,0.8881
15.3605,14.4894,0.715
17.8777,18.4248,0.6989
19.5775,18.6758,0.7806
19.8576,17.7322,0.8379
15.3419,15.1086,0.6845
23.3249,19.1514,0.9568
18.1297,18.003,0.7293
19.0588,16.4814,0.853
18.7735,15.9637,0.8628
20.2973,17.7896,0.8599
14.6947,14.5274,0.6673
19.7512,17.4032,0.8476
22.4954,19.1815,0.9121
22.3414,17.2601,1.0047
16.6501,16.1839,0.7199
19.6004,18.0136,0.8105
20.2618,17.8479,0.8551
15.0718,15.7033,0.6414
23.0303,19.4686,0.9261
18.0082,15.6843,0.8294
21.4936,18.8786,0.8737
20.3543,17.6261,0.8711
11.185,18.0298,0.343
20.0967,16.0183,0.9425
18.351,17.9637,0.7432
23.359,19.6031,0.9365
23.9247,20.2452,0.9348
15.4159,16.9616,0.6141
18.2823,15.1229,0.8783
18.6081,15.818,0.8603
14.4968,14.9289,0.6361
23.5709,18.0255,1.0303
16.0848,17.0522,0.6501
20.8766,17.167,0.9248
22.2266,18.8227,0.9152
24.1684,19.5651,0.9797
21.4209,17.1292,0.9587
16.7708,16.0724,0.7324
20.0716,17.617,0.8555
21.4902,19.2108,0.8584
20.9497,16.4935,0.967
21.2585,18.3507,0.886
18.5038,16.5853,0.8142
16.9357,16.8674,0.7076
16.798,17.0281,0.6929
20.8461,16.3392,0.9698
20.7866,17.8864,0.8826
19.828,16.7163,0.887
16.3933,17.1809,0.6631
21.0786,17.8467,0.9009
16.4293,17.1958,0.6647
21.9352,17.7719,0.9529
19.6681,17.0988,0.8578
25.3259,19.4259,1.0463
21.0649,18.6335,0.8622
18.7644,17.0631,0.8067
20.3118,19.0698,0.8029
16.5214,14.4303,0.7984
23.6967,17.4789,1.0697
22.1107,16.3747,1.0449
12.6419,17.9146,0.4266
18.8063,16.1607,0.8543
21.0631,18.3082,0.8774
16.9231,17.5284,0.6802
22.6456,18.5795,0.9497
22.6267,17.9031,0.9846
23.7974,18.5806,1.0117
16.8555,17.6705,0.6709
22.9327,19.8436,0.9037
18.3817,16.2391,0.824
19.3773,18.1931,0.7903
15.7831,15.3089,0.7044
16.2705,16.3712,0.6884
14.5289,14.0461,0.6784
15.3923,16.4465,0.6319
22.6841,16.9056,1.0461
16.5609,16.3938,0.7052
17.4147,15.8138,0.7851
22.6677,17.5866,1.0046
17.8179,18.2961,0.7006
17.8906,15.7331,0.8193
22.4382,21.0126,0.8299
15.1565,15.452,0.6573
15.6881,17.5309,0.6097
23.2023,19.5881,0.9293
20.366,17.0405,0.9017
17.3532,14.3826,0.8589
21.8951,17.9246,0.9426
15.1347,16.9417,0.5982
23.2283,19.5521,0.9323
14.5068,17.1223,0.5552
14.8616,14.0506,0.7019
20.8644,19.4189,0.817
18.5755,17.602,0.7712
15.7869,15.6722,0.6883
18.1788,17.9915,0.7325
15.6171,16.1449,0.6576
19.3224,17.301,0.8278
19.0789,18.075,0.7789
19.3952,18.1255,0.7942
24.3772,21.0109,0.9222
20.1039,18.6857,0.8083
20.7053,18.2987,0.8583
21.0955,18.1283,0.8879
17.2403,16.4437,0.7444
23.7969,20.6456,0.9105
14.8956,18.2849,0.5412
18.9373,15.3922,0.9055
16.5171,15.564,0.74
17.3821,17.1892,0.7203
22.2241,18.4,0.9361
15.7841,15.365,0.7019
22.682,19.2504,0.9185
19.5194,17.0328,0.8524
19.6187,16.3843,0.8922
19.4346,16.6041,0.8693
19.6073,20.6558,0.7072
13.5411,16.4466,0.5193
18.841,15.1394,0.9142
19.6463,18.2487,0.8026
14.4867,16.9893,0.5584
15.5248,16.8523,0.6245
20.4714,16.9116,0.9148
21.2796,17.3949,0.9359
20.5794,17.6065,0.8849
16.599,17.9124,0.6475
15.965,15.0806,0.7271
20.3076,16.6302,0.9205
13.2214,14.6711,0.5604
19.7361,18.603,0.7921
21.8848,20.9385,0.8064
18.7053,16.7959,0.816
18.7919,16.3626,0.8429
24.3933,20.2946,0.9556
19.5283,17.5245,0.829
19.9635,15.9679,0.9371
19.4867,19.1493,0.7565
15.9245,14.3889,0.7592
19.7094,15.937,0.923
21.0912,16.3348,0.9851
17.4689,15.613,0.7986
21.1805,18.6847,0.866
23.0489,17.2923,1.0438
13.289,15.4902,0.5351
13.5389,15.8077,0.5402
21.2136,19.6941,0.8233
22.2557,19.1142,0.9028
20.7459,17.744,0.8874
16.6096,17.0516,0.6809
22.2986,18.7876,0.9207
19.9077,16.8939,0.8824
17.5252,16.3885,0.7643
22.2393,18.5186,0.9309
17.0885,14.7271,0.8208
19.94,17.4565,0.8558
15.8218,15.1803,0.7129
19.2695,16.6023,0.8595
21.0773,18.0146,0.8925
25.3316,23.6051,0.8613
21.6967,18.6862,0.8935
21.5901,17.6231,0.9414
20.0546,15.6398,0.9626
21.583,17.0123,0.9748
21.3711,17.3676,0.9426
18.6868,15.3184,0.8935
22.1261,19.3939,0.8831
16.7829,17.942,0.6567
21.2887,17.5682,0.9272
15.9974,17.3659,0.6333
15.6484,14.5479,0.732
18.993,17.1121,0.8177
20.5861,18.5784,0.8389
18.143,16.2578,0.8084
17.4523,15.2483,0.8166
20.5252,17.1594,0.9048
18.99,17.5782,0.7959
17.1916,16.4786,0.7398
18.391,16.0191,0.8359
18.2522,14.4543,0.9168
19.9941,17.5355,0.8551
20.014,17.5891,0.8536
16.2353,14.6428,0.7673
20.5483,18.3205,0.8487
20.4651,17.1596,0.9012
21.3181,18.2605,0.8936
15.9273,14.7178,0.7425
21.8054,19.1415,0.878
20.5961,16.613,0.9388
24.6758,21.1142,0.9319
21.4014,17.7092,0.9262
14.8125,15.3587,0.6389
19.3215,15.43,0.9282
16.1521,15.8162,0.7051
20.8815,17.0409,0.932
19.1646,15.6384,0.9058
20.7801,18.4046,0.8574
14.6572,17.1914,0.5617
16.2674,14.2551,0.7904
20.3671,17.3375,0.8863
22.9575,17.6458,1.0177
18.5651,15.5731,0.8711
19.4022,14.9254,0.9649
14.0966,18.125,0.5019
17.2801,17.2356,0.7125
18.3828,17.111,0.7821
22.2225,16.4904,1.0444
21.7285,17.7903,0.9403
19.7796,17.9943,0.8214
17.6263,16.4213,0.7689
16.8605,15.2826,0.7761
17.9019,18.1011,0.7128
15.1202,13.7058,0.7384
18.8994,15.8936,0.8745
20.9724,16.633,0.9603
23.2143,18.053,1.0089
19.331,16.1945,0.8849
17.3407,13.7507,0.8975
17.7743,15.4705,0.8257
18.4788,16.8418,0.8003
19.1057,18.7762,0.7513
23.2393,17.4496,1.0453
16.1746,17.4731,0.6395
18.7476,16.3102,0.8429
18.4793,16.0587,0.8394
19.5011,16.7563,0.8654
16.4139,14.7988,0.7713
22.1504,19.2424,0.8913
24.0499,18.9811,1.0036
18.7605,16.2662,0.846
16.3924,14.0811,0.8091
21.2171,18.6743,0.8684
16.1829,16.1121,0.6941
21.8217,17.3392,0.9702
18.7699,17.1958,0.8008
20.6954,16.425,0.9556
20.9611,15.7672,1.0123
15.7378,16.1717,0.664
19.381,16.5444,0.8692
15.9576,15.251,0.7185
17.8113,16.381,0.7821
19.9092,17.8375,0.8358
24.0806,18.2995,1.0427
20.8041,19.1632,0.8247
23.9499,18.8449,1.0056
19.7314,17.3004,0.8515
17.9944,17.7825,0.7307
20.2123,17.0221,0.8937
21.5884,21.3888,0.7756
17.4366,15.7051,0.7919
23.4832,18.513,0.9984
15.3611,16.3616,0.6333
16.3437,15.6209,0.7262
14.8233,14.958,0.6567
17.4359,17.5191,0.7098
21.1699,20.4282,0.7915
19.346,17.9583,0.7988
22.4218,17.6289,0.9883
20.897,17.0765,0.9309
24.3672,19.7855,0.9789
14.529,14.5389,0.6554
16.6376,14.8348,0.7845
22.929,17.7609,1.0095
20.939,16.4039,0.9717
15.2526,14.2105,0.7215
21.8717,18.6528,0.9045
18.3876,16.3026,0.8212
18.0993,15.569,0.8414
23.6169,16.963,1.0975
24.6781,19.9853,0.9846
17.2097,15.7082,0.7773
21.6449,19.082,0.8723
24.4906,21.2686,0.9164
17.156,14.5645,0.8346
17.1034,16.0237,0.7553
19.0604,16.1875,0.8686
22.7093,17.4842,1.0129
21.6528,19.3783,0.8594
20.1015,17.1818,0.8789
15.0824,17.4766,0.5769
16.4266,15.7766,0.7243
21.9483,17.74,0.9554
22.8592,20.6905,0.8632
17.2827,16.5708,0.7412
20.3016,19.3048,0.7926
22.9694,18.5305,0.9697
15.6252,15.7578,0.6743
22.1893,20.6405,0.8328
17.8923,16.2071,0.7955
21.3678,18.799,0.8707
16.7569,17.5115,0.6714
25.6747,19.4591,1.0625
14.4186,15.1318,0.6224
18.8415,16.4628,0.8408
21.8403,15.879,1.0605
23.3324,19.9998,0.9166
21.7159,16.5759,1.0084
15.769,17.9123,0.6012
17.788,14.3766,0.8895
22.0707,18.731,0.9114
18.9296,15.8118,0.881
20.8806,17.7643,0.894
16.4329,16.1926,0.7061
18.0954,15.8057,0.8285
15.9937,15.2054,0.723
17.5738,15.8055,0.7955
22.7967,18.8749,0.9429
16.8971,14.6795,0.8105
16.1878,15.422,0.7254
18.5242,16.8783,0.8013
20.5965,15.7438,0.9906
20.6767,17.3889,0.9015
17.6126,15.2284,0.8282
19.7828,17.4526,0.847
22.1844,16.9305,1.015
19.0742,18.6533,0.7545
15.7916,14.6946,0.7344
24.0729,19.431,0.9816
18.8812,14.726,0.9426
19.4008,18.4039,0.7825
21.3283,18.7833,0.8693
18.4232,16.3567,0.8207
15.6968,15.3442,0.6971
18.1053,15.6257,0.8387
24.0336,17.9678,1.0593
22.9649,19.442,0.924
19.7955,17.2056,0.8599
22.8566,19.2161,0.9293
22.4436,17.0956,1.0204
18.1617,17.337,0.7592
21.1393,18.2292,0.8854
20.9451,17.3753,0.9177
16.3054,17.0067,0.6648
22.1838,17.3265,0.9918
21.0283,18.8596,0.8499
19.3104,19.2608,0.743
17.1532,15.845,0.767
24.1682,18.7168,1.0241
19.8739,18.6581,0.7972
13.7481,14.4995,0.6033
20.9379,19.3058,0.8256
15.2217,13.8581,0.7376
18.6624,15.986,0.8547
27.4692,22.8367,0.9839
19.6139,16.6553,0.8774
17.3183,15.2509,0.8077
25.6116,19.825,1.0397
13.8939,15.4583,0.5753
20.93,17.0256,0.9356
19.2063,17.2767,0.8223
20.8328,18.1072,0.8744
19.8451,18.667,0.7953
22.5185,17.4694,1.0028
17.9951,19.4606,0.6678
20.5607,17.0558,0.9123
24.6578,19.4805,1.0091
20.2443,17.0501,0.8941
23.0502,17.5529,1.0283
25.8514,18.9633,1.0996
19.381,18.693,0.7693
17.4509,15.524,0.802
17.5837,15.8142,0.7957
21.042,17.4597,0.9188
14.7654,14.9347,0.6539
15.0231,13.5814,0.738
15.7176,15.5505,0.6892
24.4201,20.1326,0.9646
21.2479,18.4861,0.8789
20.9302,17.6016,0.905
21.4482,17.5541,0.937
21.8303,18.4301,0.9132
25.0459,18.4974,1.0837
17.2867,14.3583,0.8557
20.3653,16.3802,0.938
26.2744,22.3785,0.9507
13.1018,16.0795,0.5039
19.8719,16.4582,0.9036
16.2742,15.7251,0.717
18.677,16.4786,0.83
23.5463,19.4606,0.953
21.5885,15.8391,1.0473
21.0609,17.5924,0.9129
20.0176,17.9456,0.8368
23.7335,22.3501,0.8382
22.3678,17.3255,1.0024
15.0567,14.4876,0.6942
14.796,13.5521,0.7228
22.0416,16.6909,1.021
24.2586,20.3489,0.9464
16.8624,15.7159,0.7548
22.3508,18.1463,0.9562
21.6612,18.0149,0.9249
16.5299,17.715,0.6509
16.3874,15.0277,0.7578
24.269,20.8793,0.9229
24.5706,20.8767,0.9374
18.0662,17.2749,0.7564
19.4849,16.6587,0.8695
13.783,15.382,0.571
22.3563,17.8879,0.9703
21.0177,18.3487,0.873
20.9624,18.6665,0.8551
20.6145,17.3824,0.8983
21.457,19.555,0.8416
19.8456,15.5054,0.9575
14.7227,13.9721,0.6959
16.4784,17.3167,0.6629
17.9956,15.4589,0.8407
18.0763,17.964,0.7279
17.8082,15.2991,0.8372
16.984,17.1253,0.6998
17.5812,14.435,0.8716
16.6337,16.5068,0.7048
25.0321,20.6855,0.9684
21.3069,19.0254,0.8571
23.1453,17.6993,1.0252
15.6596,14.8922,0.7158
18.0605,16.3478,0.7989
15.9275,16.0763,0.6797
20.6373,18.3202,0.8536
18.8857,16.9802,0.8178
16.8103,17.7531,0.6653
21.9041,17.3276,0.9756
16.6729,14.3886,0.8113
17.2025,15.639,0.7803
19.6113,17.3835,0.8405
15.4868,16.4953,0.6357
21.7419,18.2191,0.9189
18.3346,17.5876,0.7582
17.9652,16.8208,0.7708
20.4747,16.8466,0.9186
18.1859,19.1742,0.6877
22.5103,19.1019,0.9167
26.42,18.83,1.1375
21.7307,16.6942,1.0022
23.1542,21.4258,0.8473
17.5397,14.597,0.8591
16.5709,17.6424,0.6559
22.2802,20.4209,0.8462
20.0613,16.1009,0.9354
19.105,17.4021,0.8105
17.7804,15.4486,0.8273
17.3942,14.9555,0.8287
17.5617,15.8772,0.7912
15.9225,15.8068,0.691
16.1313,16.0377,0.6941
21.9902,18.1396,0.9366
20.3232,17.6547,0.8679
20.1503,18.471,0.8202
24.7888,19.1483,1.0335
21.2242,18.4819,0.8778
23.496,21.4877,0.8608
16.6572,15.2545,0.7642
16.5065,14.9905,0.7676
26.9198,21.7537,1.0076
18.1506,15.4942,0.8487
22.1465,17.9957,0.9528
19.805,17.5659,0.8428
15.7324,15.28,0.7024
22.6294,19.2164,0.9174
21.5458,16.5944,0.9971
16.8279,15.8301,0.7472
24.7661,20.7367,0.9532
17.8398,16.7905,0.7647
16.6546,14.3228,0.8137
16.2717,16.939,0.6654
15.144,14.7225,0.689
17.1786,15.4065,0.7905
16.3531,15.7799,0.7195
17.4582,14.0615,0.886
17.5814,16.4467,0.765
18.4989,15.6688,0.8615
15.4142,14.7005,0.7084
23.6687,21.1842,0.8813
14.8096,14.562,0.6736
19.668,15.5142,0.9455
19.5896,16.4628,0.8862
25.1679,20.2565,0.9956
26.6126,19.9417,1.0838
17.4086,16.236,0.7643
14.8786,14.5205,0.6803
15.9569,15.9406,0.6874
12.3563,14.1614,0.5195
19.8063,18.3891,0.8052
15.5632,15.7487,0.6707
13.5649,17.9445,0.4773
18.4077,17.9359,0.7475
20.5536,17.9432,0.8668
20.9279,17.8312,0.8933
21.7496,16.8073,0.9966
16.6132,15.5735,0.7457
22.7939,20.1269,0.8841
14.83,17.6834,0.5559
21.529,16.381,1.009
24.2769,17.9976,1.0711
19.1093,17.4496,0.8086
21.8915,19.3018,0.8751
16.9427,16.6031,0.7193
16.8202,15.2881,0.7732
20.4216,16.9644,0.9091
16.1957,17.604,0.636
15.3602,15.1606,0.6834
15.6044,14.9051,0.7115
20.3503,18.3914,0.8346
20.6613,17.2457,0.9081
22.8339,18.2729,0.976
22.8676,22.5103,0.7938
19.494,16.1146,0.8994
21.1769,18.9324,0.8545
18.9731,17.0627,0.8189
22.816,17.9086,0.9948
21.3386,19.7065,0.8291
22.8698,17.547,1.0184
18.091,15.1906,0.8618
21.8501,17.9004,0.9413
21.4431,17.7016,0.9289
19.1133,15.8462,0.8906
19.4757,15.9639,0.9068
20.8246,16.3437,0.9682
15.9298,16.268,0.6719
21.7348,16.5411,1.0117
17.3231,15.87,0.7765
18.3667,17.7239,0.7542
15.9422,16.3103,0.6709
16.9246,15.3337,0.7777
19.0993,16.6593,0.8463
20.8336,16.5472,0.9569
20.7007,17.5992,0.8921
23.3486,17.949,1.0223
14.59,15.4132,0.6222
19.4074,16.3304,0.8822
23.9985,19.4262,0.978
17.7147,15.2858,0.8318
18.4296,16.6024,0.8089
19.6816,20.3423,0.7217
18.5865,16.986,0.7999
19.8533,19.8033,0.75
19.2065,16.8493,0.8432
15.5286,14.9697,0.7033
19.4086,16.9694,0.8491
20.4427,16.9464,0.9113
17.1864,16.933,0.7197
18.656,16.2538,0.8402
15.3813,15.4043,0.6739
19.4135,15.0386,0.9584
16.2018,14.534,0.7707
20.2695,15.2665,1.0002
21.2193,20.1008,0.8069
17.2511,16.0307,0.7642
23.4977,20.4671,0.9038
22.1758,18.162,0.9457
18.557,15.1861,0.8927
17.4172,18.3484,0.6767
18.72,15.2668,0.8987
18.7667,17.5111,0.7862
19.3769,18.2658,0.7871
19.2216,17.3658,0.8189
22.1989,19.2186,0.8949
21.107,17.252,0.9336
15.2499,15.2159,0.6736
24.4576,21.2025,0.9177
21.5583,18.5974,0.8904
22.4199,16.8069,1.0365
24.6878,18.647,1.0558
22.4231,17.7134,0.9836
22.7734,17.7481,1.0014
19.4028,16.8936,0.8526
16.8467,16.256,0.7288
18.0523,16.4542,0.7933
20.4868,16.7278,0.9258
18.6646,17.0884,0.7996
16.7484,13.9849,0.8401
20.219,17.1226,0.8888
23.9877,18.7463,1.0129
16.784,15.3158,0.7694
17.4526,17.9999,0.6918
20.5502,19.1132,0.8136
22.2043,18.8531,0.9125
20.0521,17.009,0.885
17.1344,15.4975,0.783
17.6539,16.6,0.7623
22.7007,17.4864,1.0123
24.8676,19.118,1.0392
20.7519,16.1374,0.9761
15.9107,14.5467,0.75
19.8434,16.7457,0.8864
18.0259,18.1558,0.7175
17.4312,14.5822,0.8525
13.9171,16.4238,0.5429
18.5235,16.6325,0.8131
21.7096,18.3677,0.9097
19.8029,17.361,0.8527
19.1009,16.4698,0.8562
13.8554,15.1493,0.5845
22.0521,18.258,0.9339
18.9629,17.9431,0.7782
17.4343,14.0812,0.883
22.2087,19.359,0.8889
17.4439,14.7035,0.8463
17.1158,14.8302,0.817
20.2211,19.9576,0.7627
14.1989,14.8419,0.6198
16.9638,16.5796,0.7216
17.937,16.5021,0.784
18.0766,16.0343,0.8155
15.2768,15.0353,0.6835
17.1848,17.607,0.692
17.2692,16.3484,0.7505
16.7761,14.7243,0.7998
21.9967,19.4444,0.8741
17.4052,16.488,0.7524
22.315,16.1429,1.0726
20.7783,17.985,0.8773
15.1161,18.4259,0.549
19.5599,18.7955,0.7746
18.1802,16.9221,0.7789
20.3703,15.8346,0.9707
22.7833,19.5807,0.9082
18.68,15.0144,0.9111
21.5461,16.5467,1.0
23.7104,18.4915,1.0118
19.5617,16.258,0.8957
18.8126,17.4868,0.7899
21.8818,18.8611,0.8951
20.1299,17.4045,0.8693
22.6933,17.5991,1.0054
16.1251,18.1727,0.6122
20.2185,17.3857,0.8753
23.1707,19.7989,0.9178
14.8343,15.0565,0.6532
21.7418,18.4745,0.9062
19.7321,14.9513,0.9853
21.7948,16.1361,1.0408
21.5549,18.7958,0.8808
19.0396,15.9867,0.8782
16.0167,16.7056,0.6595
23.8521,20.4821,0.9204
20.3705,16.5057,0.9312
25.1576,18.7113,1.0773
21.284,17.0329,0.956
14.5844,16.5086,0.5806
20.2953,17.1039,0.8943
22.8901,18.7669,0.9533
19.2079,16.6177,0.855
23.534,17.66,1.0495
16.3289,16.6644,0.6798
22.6815,20.1256,0.8786
19.905,17.7768,0.8385
12.9939,14.282,0.5597
21.9669,18.3977,0.9222
23.2542,17.644,1.0346
19.44,17.455,0.8273
18.7857,16.2458,0.8486
15.3665,15.0136,0.6905
20.5898,15.8216,0.9854
20.1702,17.5471,0.8645
16.5846,15.4155,0.7515
20.7072,16.2428,0.967
20.5094,16.5486,0.9372
21.5341,18.2617,0.9054
17.0586,16.5744,0.7275
21.9385,18.0134,0.9403
17.9752,16.8805,0.7687
18.0301,17.8925,0.7282
18.1563,18.0169,0.7302
19.3214,15.4394,0.9276
20.3953,16.4822,0.9341
15.6922,15.016,0.7121
13.8165,13.746,0.6414
15.188,14.0194,0.7267
20.0567,17.5292,0.8589
20.1236,17.0406,0.8875
23.9284,18.9655,0.998
16.9731,15.7851,0.7585
15.5455,16.2306,0.6497
19.6156,15.5475,0.9401
19.5237,16.2295,0.8949
21.6672,17.2467,0.9664
17.4303,15.478,0.8031
22.1061,18.0775,0.9463
18.719,14.8105,0.9263
14.0199,15.2931,0.5898
21.2931,18.7781,0.8677
13.2787,14.763,0.5608
22.9491,19.1808,0.9358
20.5536,18.8771,0.8239
16.8808,16.5818,0.7165
20.8644,17.5161,0.9057
16.1685,19.5966,0.5699
20.6888,19.051,0.8235
16.7595,18.1189,0.649
20.8951,16.6038,0.9573
20.2213,19.167,0.7941
20.1958,18.6648,0.8141
15.7067,16.7382,0.6397
26.1797,22.0384,0.961
21.3523,16.1554,1.0122
16.4102,14.649,0.7789
20.8651,17.0039,0.933
21.5703,17.6004,0.9415
22.121,17.8347,0.96
14.7054,16.3084,0.5951
21.9372,18.7465,0.9035
19.4188,15.1314,0.9529
17.8281,16.2202,0.7909
19.0091,15.9529,0.8782
15.254,13.8553,0.7401
23.3694,19.025,0.9655
16.4839,16.1384,0.7116
24.2026,17.4251,1.102
21.1091,17.0097,0.9471
18.2033,16.3885,0.8056
16.6642,16.1688,0.7214
22.8449,18.3244,0.9738
19.7417,16.2347,0.908
19.1138,17.1523,0.8228
21.0085,18.2307,0.8781
19.775,16.263,0.9085
19.5351,17.4113,0.8348
21.0038,17.6595,0.9062
21.433,18.6825,0.8796
24.7807,18.164,1.089
18.7103,16.1191,0.8506
16.088,15.8792,0.6983
18.4225,14.3211,0.9373
18.9311,18.1913,0.7658
19.8528,15.3491,0.9677
18.5534,16.7242,0.8104
14.6743,17.0224,0.5683
16.2551,14.8915,0.7558
20.4834,16.0211,0.9664
18.8442,16.0171,0.8643
15.4638,14.7216,0.7108
14.9158,13.8767,0.7146
17.8935,15.4527,0.8344
15.7262,15.6824,0.684
23.1523,19.1313,0.9488
15.5501,15.1545,0.6962
15.1167,14.7891,0.6841
24.3984,19.6929,0.985
22.0214,16.5201,1.0303
16.2124,16.2525,0.6899
12.9079,16.1761,0.4889
20.056,15.0369,1.0013
18.027,15.0624,0.8649
15.4414,16.0736,0.6496
18.1299,16.966,0.7739
19.7993,17.1919,0.8608
20.3522,18.8738,0.8134
17.969,14.5826,0.8893
22.906,18.5733,0.9641
16.8387,15.2405,0.7768
20.4847,17.0955,0.9058
15.8671,15.7165,0.6914
17.2121,16.3588,0.7465
21.4209,17.6388,0.931
24.4245,21.1094,0.9202
25.7362,19.6184,1.057
15.9075,18.9389,0.5759
20.7946,17.3217,0.9118
21.937,18.3603,0.9225
18.4747,17.1543,0.7855
16.9326,17.0647,0.6993
17.2775,15.1944,0.808
16.6433,16.0501,0.7254
17.7409,15.9221,0.8002
20.1353,16.6797,0.9074
21.7523,19.1842,0.8732
17.7653,15.8045,0.8077
20.7889,18.3927,0.8584
21.4373,17.3615,0.9468
13.9594,14.9894,0.5977
18.8057,19.6658,0.702
15.5375,14.6929,0.7172
19.9078,16.4157,0.9081
20.1752,18.7317,0.8101
17.6411,15.5708,0.8118
20.9203,18.2794,0.8709
18.308,15.1479,0.8785
